ctime,relname,pid,mode,granted
1430926366.94698,pg_locks,55719,AccessShareLock,t
1430926366.94698,pg_stat_activity,55720,AccessShareLock,t
1430926366.94698,pg_stat_all_indexes,55723,AccessShareLock,t
1430926366.94698,pg_stat_all_tables,55722,AccessShareLock,t
1430926366.94698,pg_stat_database,55721,AccessShareLock,t
1430926366.94698,pg_statio_all_indexes,55723,AccessShareLock,t
1430926366.94698,pg_statio_all_tables,55722,AccessShareLock,t
1430926426.95212,pg_locks,55785,AccessShareLock,t
1430926426.95212,pg_stat_all_tables,55787,AccessShareLock,t
1430926426.95212,pg_stat_database,55789,AccessShareLock,t
1430926426.95212,pg_statio_all_tables,55787,AccessShareLock,t
1430926486.95194,pg_locks,55801,AccessShareLock,t
1430926486.95194,pg_stat_activity,55803,AccessShareLock,t
1430926486.95194,pg_stat_all_indexes,55805,AccessShareLock,t
1430926486.95194,pg_stat_all_tables,55802,AccessShareLock,t
1430926486.95194,pg_stat_database,55804,AccessShareLock,t
1430926486.95194,pg_statio_all_tables,55802,AccessShareLock,t
1430926546.95828,pg_locks,55814,AccessShareLock,t
1430926546.95828,pg_stat_activity,55816,AccessShareLock,t
1430926546.95828,pg_stat_all_indexes,55817,AccessShareLock,t
1430926546.95828,pg_stat_database,55815,AccessShareLock,t
1430926546.95828,pg_statio_all_indexes,55817,AccessShareLock,t
1430926546.95828,pg_statio_all_tables,55818,AccessShareLock,t
1430926606.95817,pg_locks,55827,AccessShareLock,t
1430926606.95817,pg_stat_activity,55828,AccessShareLock,t
1430926606.95817,pg_stat_all_indexes,55831,AccessShareLock,t
1430926606.95817,pg_stat_database,55829,AccessShareLock,t
1430926606.95817,pg_statio_all_indexes,55831,AccessShareLock,t
1430926666.96878,pg_locks,55844,AccessShareLock,t
1430926666.96878,pg_stat_all_indexes,55840,AccessShareLock,t
1430926666.96878,pg_stat_all_tables,55843,AccessShareLock,t
1430926666.96878,pg_stat_database,55842,AccessShareLock,t
1430926666.96878,pg_statio_all_indexes,55840,AccessShareLock,t
1430926666.96878,pg_statio_all_tables,55843,AccessShareLock,t
1430926726.966,pg_locks,55854,AccessShareLock,t
1430926726.966,pg_stat_database,55856,AccessShareLock,t
1430926726.966,pg_statio_all_tables,55855,AccessShareLock,t
1430926786.97084,pg_locks,55870,AccessShareLock,t
1430926786.97084,pg_stat_activity,55871,AccessShareLock,t
1430926786.97084,pg_stat_all_indexes,55872,AccessShareLock,t
1430926786.97084,pg_stat_database,55869,AccessShareLock,t
1430926786.97084,pg_statio_all_indexes,55872,AccessShareLock,t
1430926786.97084,pg_statio_all_tables,55873,AccessShareLock,t
1430926846.97208,pg_locks,55889,AccessShareLock,t
1430926846.97208,pg_stat_activity,55888,AccessShareLock,t
1430926846.97208,pg_stat_all_indexes,55887,AccessShareLock,t
1430926846.97208,pg_stat_all_tables,55890,AccessShareLock,t
1430926846.97208,pg_stat_database,55891,AccessShareLock,t
1430926846.97208,pg_statio_all_indexes,55887,AccessShareLock,t
1430926846.97208,pg_statio_all_tables,55890,AccessShareLock,t
1430926906.98472,pg_locks,55902,AccessShareLock,t
1430926906.98472,pg_stat_all_indexes,55904,AccessShareLock,t
1430926906.98472,pg_statio_all_indexes,55904,AccessShareLock,t
1430926966.97717,pg_locks,55913,AccessShareLock,t
1430926966.97717,pg_stat_activity,55917,AccessShareLock,t
1430926966.97717,pg_stat_all_indexes,55916,AccessShareLock,t
1430926966.97717,pg_stat_all_tables,55914,AccessShareLock,t
1430926966.97717,pg_stat_database,55915,AccessShareLock,t
1430926966.97717,pg_statio_all_indexes,55916,AccessShareLock,t
1430926966.97717,pg_statio_all_tables,55914,AccessShareLock,t
1430927026.98019,customer,56010,RowExclusiveLock,t
1430927026.98019,pg_locks,56017,AccessShareLock,t
1430927026.98019,pg_stat_activity,56018,AccessShareLock,t
1430927026.98019,pg_stat_all_indexes,56019,AccessShareLock,t
1430927026.98019,pg_stat_all_tables,56020,AccessShareLock,t
1430927026.98019,pg_stat_database,56016,AccessShareLock,t
1430927026.98019,pg_statio_all_indexes,56019,AccessShareLock,t
1430927026.98019,pg_statio_all_tables,56020,AccessShareLock,t
